prompt,label,category
What is the established procedure for vetting and approving new CRM integrations?,0,CRM_ADMIN
How are data security and privacy maintained during the data exchange with integrated systems?,0,CRM_ADMIN
What are the defined protocols for handling integration failures and error logging?,0,CRM_ADMIN
How is data mapping between CRM fields and external system fields documented and maintained?,0,CRM_ADMIN
What are the preferred authentication and authorization mechanisms for new integrations?,0,CRM_ADMIN
How frequently are integrated systems' health and performance monitored?,0,CRM_ADMIN
"What is the lifecycle management process for API keys, tokens, and integration user credentials?",0,CRM_ADMIN
How do we measure the performance and reliability of critical integrations?,0,CRM_ADMIN
What is the data synchronization schedule and logic for key integrations?,0,CRM_ADMIN
What is the rollback or data recovery plan in case an integration causes data corruption?,0,CRM_ADMIN
Are there specific development guidelines for building custom API integrations with the CRM?,0,CRM_ADMIN
Who is accountable for the ongoing maintenance and support of each integration?,0,CRM_ADMIN
How is user access to features or data from integrated systems managed within the CRM?,0,CRM_ADMIN
What is the business continuity plan for major integration outages?,0,CRM_ADMIN
"How are data conflicts (e.g., same record updated simultaneously in two systems) resolved?",0,CRM_ADMIN
"What is the standard environment strategy for developing, testing, and deploying integrations?",0,CRM_ADMIN
How do we manage API request limits and throttling for external systems connecting to the CRM?,0,CRM_ADMIN
How do I initiate a job change for an employee?,0,HCM_ADMIN
What is the process for changing an employee's department?,0,HCM_ADMIN
How do I update an employee's job title?,0,HCM_ADMIN
What steps are involved in a promotion request?,0,HCM_ADMIN
Can an employee's location be changed via a job change request?,0,HCM_ADMIN
How do I process a lateral transfer?,0,HCM_ADMIN
What documentation is required for a job reclassification?,0,HCM_ADMIN
How do salary changes relate to job changes?,0,HCM_ADMIN
Who needs to approve a job change for an executive?,0,HCM_ADMIN
What is the impact of a job change on benefits eligibility?,0,HCM_ADMIN
How do I correct an erroneous job change entry?,0,HCM_ADMIN
Is there a waiting period between job changes?,0,HCM_ADMIN
What is the procedure for an internal secondment?,0,HCM_ADMIN
How are temporary job assignments managed?,0,HCM_ADMIN
What happens if a job change is rejected?,0,HCM_ADMIN
How do I track the status of a pending job change?,0,HCM_ADMIN
Can multiple job changes be submitted simultaneously for one employee?,0,HCM_ADMIN
What is the difference between a job change and a position change?,0,HCM_ADMIN
How do I change an employee's full-time/part-time status?,0,HCM_ADMIN
What system permissions are needed to initiate a job change?,0,HCM_ADMIN
How do I create a new position?,0,HCM_ADMIN
What information is required to define a new position?,0,HCM_ADMIN
How do I modify an existing position's attributes?,0,HCM_ADMIN
What is the process for inactivating a position?,0,HCM_ADMIN
Can a position be reactivated after being inactivated?,0,HCM_ADMIN
How do I link an employee to a position?,0,HCM_ADMIN
What is the difference between a budgeted and unbudgeted position?,0,HCM_ADMIN
How do I view all vacant positions?,0,HCM_ADMIN
What happens when a position becomes vacant?,0,HCM_ADMIN
How do I update the reporting structure for a position?,0,HCM_ADMIN
Can a single position be associated with multiple departments?,0,HCM_ADMIN
How do I assign a job code to a position?,0,HCM_ADMIN
What is the workflow for position budgeting and approval?,0,HCM_ADMIN
How do I search for positions based on specific criteria?,0,HCM_ADMIN
What are the implications of deleting a position versus inactivating it?,0,HCM_ADMIN
How do I manage FTE changes for a position?,0,HCM_ADMIN
What is the process for transferring a position between organizational units?,0,HCM_ADMIN
How can I audit changes made to position data?,0,HCM_ADMIN
What data elements are mandatory for position creation?,0,HCM_ADMIN
How do I track the history of a position?,0,HCM_ADMIN
How are approval workflows configured for job changes?,0,HCM_ADMIN
Who is typically in the approval chain for a new position request?,0,HCM_ADMIN
How do I reassign an approval task?,0,HCM_ADMIN
What happens if an approver is out of office?,0,HCM_ADMIN
Can an approval workflow be skipped or expedited?,0,HCM_ADMIN
How do I set up proxy approvers?,0,HCM_ADMIN
How can I view the status of all pending approvals?,0,HCM_ADMIN
What notifications are sent during the approval process?,0,HCM_ADMIN
Can approval rules be based on salary amount or job level?,0,HCM_ADMIN
How do I escalate an overdue approval request?,0,HCM_ADMIN
How do I create a new course in the learning management system?,0,LMS_ADMIN
What are the mandatory fields when creating a new course?,0,LMS_ADMIN
"Can I duplicate an existing course, and if so, how?",0,LMS_ADMIN
"How do I add various types of course content, such as videos, SCORM packages, or documents?",0,LMS_ADMIN
What types of content modules are supported for course creation?,0,LMS_ADMIN
How do I set prerequisites for a specific course?,0,LMS_ADMIN
Can I create learning paths or programs that group multiple courses together?,0,LMS_ADMIN
What is the process for getting a new course approved for publishing?,0,LMS_ADMIN
How do I assign instructors or facilitators to a course?,0,LMS_ADMIN
Can I set a specific start and end date for a course?,0,LMS_ADMIN
How do I make a course visible or invisible to learners?,0,LMS_ADMIN
What are the available options for course categorization or tagging?,0,LMS_ADMIN
How can I embed external content into a course module?,0,LMS_ADMIN
Is there a limit to the number of modules or lessons I can include in a course?,0,LMS_ADMIN
How do I manage different versions of a course?,0,LMS_ADMIN
Can I add assessments or quizzes to a course?,0,LMS_ADMIN
What are the options for grading or scoring course activities?,0,LMS_ADMIN
How do I manually enroll a single user into a course?,0,LMS_ADMIN
What is the process for bulk enrolling multiple users into a course or set of courses?,0,LMS_ADMIN
"Can users self-enroll in courses, and if so, how is that configured?",0,LMS_ADMIN
How do I remove a user from a course?,0,LMS_ADMIN
Is there a waitlist feature for courses that have reached their enrollment capacity?,0,LMS_ADMIN
How do I manage pending enrollment requests?,0,LMS_ADMIN
Can I set specific enrollment duration limits for users in a course?,0,LMS_ADMIN
How do I track a user's current enrollment status?,0,LMS_ADMIN
What happens to a user's progress when they are unenrolled from a course?,0,LMS_ADMIN
Can I enroll a group of users into multiple courses simultaneously?,0,LMS_ADMIN
How can I prevent users from unenrolling themselves from a course?,0,LMS_ADMIN
What are the different enrollment methods available in the system?,0,LMS_ADMIN
"How do I assign specific roles to enrolled users, such as student or observer?",0,LMS_ADMIN
Can I automate enrollments based on user attributes or group membership?,0,LMS_ADMIN
What types of standard reports are available in the LMS?,0,LMS_ADMIN
How do I generate a report on course completion rates across the organization?,0,LMS_ADMIN
Can I track individual user progress within a specific course?,0,LMS_ADMIN
How do I export reporting data from the LMS?,0,LMS_ADMIN
What information is included in a user activity report?,0,LMS_ADMIN
Can I create custom reports based on specific criteria?,0,LMS_ADMIN
How do I report on quiz or assessment scores for a course?,0,LMS_ADMIN
Is it possible to schedule reports to run automatically and be delivered?,0,LMS_ADMIN
"How do I view reports on course engagement, such as time spent by learners?",0,LMS_ADMIN
What reporting features are available for compliance tracking purposes?,0,LMS_ADMIN
How do I report on overdue assignments or incomplete courses?,0,LMS_ADMIN
Can I generate reports for specific departments or groups of users?,0,LMS_ADMIN
What data points are available for reporting on learning path progression?,0,LMS_ADMIN
How do I share reports with stakeholders who may not have LMS access?,0,LMS_ADMIN
What are the options for filtering reporting data to narrow down results?,0,LMS_ADMIN
Can I see a report on instructor performance or activity?,0,LMS_ADMIN
How do I track training hours for users across all completed courses?,0,LMS_ADMIN
What is the process for auditing course access logs?,0,LMS_ADMIN
Can I generate a report on course enrollment trends over time?,0,LMS_ADMIN
What are the mandatory internal approval steps required before an RFP can be issued?,0,PROCUREMENT_SOURCING
Who is ultimately responsible for the overall management and success of the RFP process?,0,PROCUREMENT_SOURCING
What is the standard procedure for defining the scope of work and requirements for an RFP?,0,PROCUREMENT_SOURCING
"How are potential suppliers identified, qualified, and invited to participate in an RFP?",0,PROCUREMENT_SOURCING
What are the approved communication channels for supplier questions during the RFP process?,0,PROCUREMENT_SOURCING
Is there a standardized RFP template or format that must be used?,0,PROCUREMENT_SOURCING
What is the process for issuing addenda or amendments to an active RFP?,0,PROCUREMENT_SOURCING
How are confidentiality and non-disclosure agreements handled with potential bidders?,0,PROCUREMENT_SOURCING
What is the protocol for managing and responding to supplier inquiries during the RFP period?,0,PROCUREMENT_SOURCING
Who needs to formally approve the final RFP document before its release to suppliers?,0,PROCUREMENT_SOURCING
