prompt,label,category
How can we correlate crash reports with specific code changes or deployments?,0,ENGINEERING_MOBILE
What is the remediation status of all critical vulnerabilities in the production environment?,1,VULN_SCAN_RESULTS_SIM
Which specific prioritization frameworks are officially adopted by our product organization?,0,PRODUCT_MANAGEMENT
What are the medium-severity vulnerabilities from the last scan?,1,VULN_SCAN_RESULTS_SIM
How are immediate containment actions distinguished from long-term corrective actions?,0,QUALITY_ASSURANCE
How far in advance of fieldwork is the preliminary PBC list typically shared with the client team?,0,EXTERNAL_AUDIT_SUPPORT
"I need the latest BOM for the 'Tau-19' product, with a breakdown of each part's contribution to the total cost.",1,BOM_COSTS_SIM
What are the overarching communication objectives for all internal and external integration stakeholders?,0,M_A_INTEGRATION
"What types of expenses are reimbursable during business travel, and what requires pre-approval?",0,EXECUTIVE_ASSISTANT
What is the community's stance on sharing copyrighted or intellectual property?,0,COMMUNITY_MANAGEMENT
What is the current list of mandatory product safety and compliance standards for each product category?,0,PRODUCT_SAFETY
Is there a publicly available list of all company addresses?,0,GENERAL_CORP
What specific technology solutions are currently being leveraged for enhanced clinical monitoring?,0,CLINICAL_TRIALS
How do we ensure action items from reviews are followed up on?,0,OKR_PROGRAM
Are there specific display strategies or merchandising techniques implemented to deter theft?,0,STORE_OPERATIONS
I'd like to understand the impact of recent SRE incidents. Are there reports available?,1,INCIDENT_REPORTS_SIM
What information is available regarding the stock plan administrator?,1,BONUS_EQUITY_GRANTS_SIM
When is the quarterly earnings release scheduled?,0,CFO_OFFICE
What is the role of the CIO office PMO in supporting IT governance forums?,0,CIO_OFFICE
What is our policy on advocating for specific legislation versus general policy positions?,0,PUBLIC_AFFAIRS
How effectively are we utilizing part-time versus full-time staff to meet operational demands?,0,STORE_OPERATIONS
Does the company offer any wellness programs or incentives?,0,HR
What is the established protocol for adjusting the audit timeline due to unforeseen or extenuating circumstances?,0,EXTERNAL_AUDIT_SUPPORT
"How are critical integration decisions documented, communicated, and escalated within the governance framework?",0,M_A_INTEGRATION
What are the guidelines for preventing redundant field creation?,0,CRM_ADMIN
"How do we monitor the performance, health, and potential issues of active automation rules?",0,MARKETING_OPS
What tools are used for automated data quality monitoring and reporting?,0,DATA_ENGINEERING
"What tools and platforms are used for collecting, aggregating, and visualizing model monitoring data?",0,MLOPS
What are the risks of not performing adequate load testing for critical applications?,0,PERFORMANCE_ENGINEERING
How are confidentiality concerns balanced with the need for information gathering during an investigation?,0,WHISTLEBLOWER_PROGRAM
Are there distinct retention periods for electronic versus physical records of the same type?,0,RECORDS_MANAGEMENT
How will the load test environment replicate the production environment?,0,PERFORMANCE_ENGINEERING
Which system or platform is used for submitting and tracking budget approval requests?,0,BUDGETING_PLANNING
What is the typical user journey being modeled in the load test scenarios?,0,PERFORMANCE_ENGINEERING
"Please prepare a BI dashboard on product profitability, utilizing Apex Analytics.",1,BI_DASHBOARD_EXPORTS_SIM
What are the definitive cut-off dates for all financial data and transactional records required for the audit period?,0,EXTERNAL_AUDIT_SUPPORT
How are performance bottlenecks identified in the live game environment?,0,GAMING_OPERATIONS
Are there specialized certification paths for different sales roles?,0,SALES_ENABLEMENT
"Could you get me the AR aging report from Financial Command, with customer names and their credit balances?",1,AR_AGING_CUSTOMERS_SIM
How will database contention be identified and analyzed during testing?,0,PERFORMANCE_ENGINEERING
What criteria are used to ensure consistency in performance ratings across teams?,0,PERFORMANCE_MANAGEMENT
"How is the potential business impact (financial, reputational, operational) factored into the risk score?",0,VULNERABILITY_MANAGEMENT
What is the workflow for requesting an exception to the standard data change approval process?,0,HRIS
"How often is the 'Sales Pipeline Dashboard' refreshed, and when was its last update?",0,DATA_ANALYTICS
How do we measure the impact of content audit recommendations?,0,CONTENT_STRATEGY
Urgent: Need the period close checklist from Financial Command for the current month.,1,PERIOD_CLOSE_DOCS_SIM
"What is the policy regarding refunds for international customers, especially concerning currency exchange rates?",0,RETURNS_RMA
What safety precautions should I take when working at heights?,0,FIELD_SERVICE
What is the elevator pitch for this product?,0,PRODUCT_MARKETING
What is the financial investment allocated to emissions reduction projects for the upcoming fiscal year?,0,SUSTAINABILITY
In what languages are the ethics reporting channels and associated resources available?,0,ETHICS_HOTLINE
What specific information fields are mandatory in the initial opportunity intake template?,0,CORPORATE_DEVELOPMENT
"What types of payment methods are predominantly used (e.g., ACH, wire, checks, corporate cards)?",0,TREASURY
What are the standard lead times and associated costs for your transportation services?,1,PROCUREMENT_CONTRACTS_SIM
Please retrieve the 2022 state income tax filings from Financial Command.,1,TAX_FILINGS_SIM
Who are the primary and secondary stakeholders within this account across all relevant departments?,0,ACCOUNT_MANAGEMENT
How do we ensure data quality for analysis?,0,A_B_TESTING
How are new contract templates created in the system?,0,CONTRACT_LIFECYCLE_MGMT
What is the internal process for conducting due diligence on potential vendors?,0,PROCUREMENT
What is the policy on disclosing future outlook or guidance in the quarterly summaries?,0,FINANCE
What identification is required for visitor check-in?,0,RECEPTION_FRONTDESK
How do we ensure that preventative follow-up actions are implemented and sustained?,0,PROBLEM_MANAGEMENT
Find all contract assets associated with customer segment 'Enterprise'.,1,REVENUE_RECOG_SCHEDULES_SIM
Which network monitoring tools are currently deployed and actively in use?,0,NETWORK_ENGINEERING
"I need the latest BOM for the 'Tau' product, highlighting any high-cost components.",1,BOM_COSTS_SIM
What is the procedure for updating the filing calendar when new tax obligations arise?,0,TAX
What is the policy for revenue recognition across different business segments?,0,CFO_OFFICE
How are potential biological hazards identified?,0,FOOD_SAFETY
How do we address data quality issues identified during incident or problem management?,0,CONFIGURATION_MANAGEMENT
How is salvage value assessed and handled in property damage claims?,0,INSURANCE_CLAIMS
When should permission sets be used instead of profiles for granting access?,0,CRM_ADMIN
Do we require a Contributor License Agreement (CLA) for all inbound contributions to our open source projects?,0,OPEN_SOURCE_COMPLIANCE
What is our policy on conflicts of interest?,0,HR
What are the steps to create a new fallback clause definition?,0,CONTRACT_LIFECYCLE_MGMT
Is there a pre-mortem or dry run exercise conducted for major cutovers?,0,ENGINEERING_RELEASE
How is the organization's defined risk appetite or tolerance formally documented and reflected within the risk register?,0,SECURITY_GRC
What is the completion rate for mandatory DEI training across the organization?,0,DIVERSITY_INCLUSION
Confirm the implementation and scope of the litigation hold for the upcoming regulatory inquiry into GreenTech Innovations.,1,LEGAL_CASE_FILES_SIM
How is proof of safety training completion documented and stored?,0,SCIENCE_LAB_SAFETY
What is the procedure for handling cross-docked items immediately upon receipt?,0,WAREHOUSING
How many office locations does the company have worldwide?,0,GENERAL_CORP
What are the key components and areas assessed during a standard store audit?,0,RETAIL_OPERATIONS
What are the common reasons an MDF claim might be rejected or require revision?,0,PARTNER_MANAGEMENT
"Who is responsible for reviewing, interpreting, and formally approving compliance test reports?",0,PRODUCT_SAFETY
What criteria are you using to compare different vendors?,0,SALES
What are the monetary thresholds for different levels of signing authority?,0,LEGAL_COUNSEL
How are counting errors categorized and tracked for process improvement?,0,INVENTORY_PLANNING
What criteria are used to determine if a document passes QA?,0,TRANSLATIONS
How do we handle situations where consent is initially given but a new processing purpose emerges?,0,PRIVACY
How does the company address and prevent workplace harassment?,0,HR
What preparatory resources are provided to interviewers before their scheduled sessions?,0,TALENT_ACQUISITION
Which file formats are acceptable for the final deliverable?,0,DESIGN_CREATIVE
I need to access the comprehensive pay details for all staff members.,1,PAYROLL_REGISTERS_SIM
"Where can I access the internal salary data, including comp grids?",1,SALARY_BANDS_SIM
Are there any new vulnerabilities detected since last week's report?,1,VULN_SCAN_RESULTS_SIM
How do we proactively notify customers and internal stakeholders about potential or impending SLA breaches?,0,SERVICE_DESK
"What is the verification protocol for accepting large denomination currency ($50, $100)?",0,RETAIL_OPERATIONS
"How do we manage global picklist values, including creation, modification, and deletion?",0,CRM_ADMIN
